investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,transaction_id
INV001483,2024-07-21,119598,SIP,410,Rajasthan,Jaipur,T30,36-45,Male,38.8,Mandate,Verified,TX_012927
INV001978,2024-07-21,119120,SIP,2017,Telangana,Hyderabad,T30,36-45,Male,15.5,UPI,Verified,TX_012928
INV000221,2024-07-21,120842,REDEMPTION,389524,Uttar Pradesh,Agra,B30,36-45,Female,46.2,Cheque,Verified,TX_012929
INV004285,2024-07-21,100016,REDEMPTION,92745,Punjab,Chandigarh,T30,26-35,Male,8.0,Mandate,Verified,TX_012930
INV003527,2024-07-21,100033,SIP,496,Telangana,Hyderabad,T30,36-45,Female,26.2,Mandate,Verified,TX_012931
INV004837,2024-07-21,120844,SIP,527,Punjab,Amritsar,B30,18-25,Male,5.7,Cheque,Verified,TX_012932
INV000843,2024-07-21,120506,REDEMPTION,183693,Maharashtra,Mumbai,T30,26-35,Male,10.2,Cheque,Verified,TX_012933
INV000293,2024-07-21,120505,SIP,1052,Karnataka,Mysore,B30,26-35,Female,19.3,Cheque,Verified,TX_012934
INV004600,2024-07-21,149324,LUMPSUM,164658,West Bengal,Kolkata,T30,46-55,Female,35.5,Net Banking,Verified,TX_012935
INV000153,2024-07-21,119095,LUMPSUM,145687,Karnataka,Mysore,B30,26-35,Male,14.1,Net Banking,Verified,TX_012936
INV000888,2024-07-21,148567,SIP,14361,Gujarat,Ahmedabad,T30,26-35,Male,21.9,UPI,Verified,TX_012937
INV001911,2024-07-21,101206,SIP,2771,Gujarat,Surat,T30,46-55,Male,91.9,Mandate,Verified,TX_012938
INV002326,2024-07-21,120506,LUMPSUM,134995,Telangana,Hyderabad,T30,36-45,Female,33.2,Mandate,Verified,TX_012939
INV002973,2024-07-21,119599,SIP,406,Uttar Pradesh,Kanpur,B30,26-35,Male,16.7,Mandate,Verified,TX_012940
INV002012,2024-07-21,120841,SIP,2488,Telangana,Hyderabad,T30,36-45,Male,38.4,Cheque,Verified,TX_012941
INV004427,2024-07-21,148568,SIP,11312,Punjab,Amritsar,B30,36-45,Female,54.2,UPI,Verified,TX_012942
INV001926,2024-07-21,119552,SIP,3074,Uttar Pradesh,Agra,B30,46-55,Female,26.9,Mandate,Verified,TX_012943
INV000554,2024-07-21,119598,SIP,912,Delhi,Noida,T30,36-45,Male,12.3,UPI,Verified,TX_012944
INV001977,2024-07-21,120842,REDEMPTION,275638,Punjab,Amritsar,B30,18-25,Female,3.3,UPI,Verified,TX_012945
INV004862,2024-07-21,120503,SIP,11568,Telangana,Hyderabad,T30,26-35,Female,18.6,UPI,Verified,TX_012946
INV000243,2024-07-21,120505,SIP,1958,Punjab,Chandigarh,T30,26-35,Male,21.5,Mandate,Pending,TX_012947
INV000256,2024-07-21,119552,SIP,1816,Delhi,New Delhi,T30,36-45,Male,14.0,UPI,Verified,TX_012948
INV003324,2024-07-21,125497,REDEMPTION,364645,Karnataka,Mysore,B30,26-35,Male,20.7,Mandate,Verified,TX_012949
INV000614,2024-07-21,118633,LUMPSUM,122637,Rajasthan,Udaipur,B30,26-35,Male,6.1,UPI,Verified,TX_012950
INV004675,2024-07-21,125498,SIP,515,Maharashtra,Mumbai,T30,18-25,Male,5.1,Cheque,Verified,TX_012951
INV002210,2024-07-21,120842,LUMPSUM,142962,Madhya Pradesh,Bhopal,B30,18-25,Male,4.8,Mandate,Verified,TX_012952
INV002470,2024-07-21,118634,SIP,1135,Telangana,Hyderabad,T30,46-55,Female,26.1,UPI,Verified,TX_012953
INV003218,2024-07-21,100025,SIP,12514,Tamil Nadu,Chennai,T30,18-25,Male,6.0,Cheque,Verified,TX_012954
INV001897,2024-07-22,102886,REDEMPTION,196024,Maharashtra,Mumbai,T30,26-35,Male,8.6,Cheque,Verified,TX_012955
INV002119,2024-07-22,102886,SIP,8198,Tamil Nadu,Coimbatore,B30,26-35,Female,11.8,Mandate,Verified,TX_012956
INV004640,2024-07-22,118634,LUMPSUM,317757,Telangana,Hyderabad,T30,36-45,Male,46.5,Cheque,Verified,TX_012957
INV002022,2024-07-22,120843,REDEMPTION,293862,Tamil Nadu,Coimbatore,B30,26-35,Male,6.8,Mandate,Verified,TX_012958
INV000167,2024-07-22,120503,SIP,6017,Gujarat,Ahmedabad,T30,56+,Male,55.3,UPI,Verified,TX_012959
INV004874,2024-07-22,120505,LUMPSUM,466273,Tamil Nadu,Coimbatore,B30,46-55,Male,35.2,UPI,Verified,TX_012960
INV003592,2024-07-22,120506,LUMPSUM,87497,Madhya Pradesh,Indore,T30,56+,Female,27.6,Mandate,Verified,TX_012961
INV002349,2024-07-22,101206,REDEMPTION,124423,Punjab,Amritsar,B30,26-35,Female,9.6,Mandate,Verified,TX_012962
INV004004,2024-07-22,125498,SIP,8080,Delhi,Gurugram,T30,18-25,Male,3.1,Net Banking,Verified,TX_012963
INV001346,2024-07-22,120504,SIP,14843,Gujarat,Surat,T30,18-25,Male,5.7,Net Banking,Verified,TX_012964
INV002793,2024-07-22,101208,LUMPSUM,182725,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Cheque,Verified,TX_012965
INV003057,2024-07-22,120505,SIP,9033,Punjab,Chandigarh,T30,18-25,Male,6.4,Net Banking,Verified,TX_012966
INV002531,2024-07-22,102886,SIP,2281,Rajasthan,Udaipur,B30,36-45,Female,50.4,Mandate,Verified,TX_012967
INV004144,2024-07-22,120842,SIP,9931,West Bengal,Kolkata,T30,26-35,Female,18.9,Cheque,Verified,TX_012968
INV001020,2024-07-22,101207,REDEMPTION,241632,Maharashtra,Mumbai,T30,26-35,Female,13.5,Net Banking,Verified,TX_012969
INV000179,2024-07-22,148569,SIP,512,Rajasthan,Udaipur,B30,26-35,Male,10.0,UPI,Verified,TX_012970
INV003271,2024-07-22,119095,LUMPSUM,241944,West Bengal,Kolkata,T30,18-25,Male,4.8,Cheque,Verified,TX_012971
INV002824,2024-07-22,118632,LUMPSUM,264073,Rajasthan,Jaipur,T30,56+,Male,42.5,Net Banking,Verified,TX_012972
INV004719,2024-07-22,102887,SIP,2466,Haryana,Gurugram,T30,46-55,Male,86.8,Cheque,Verified,TX_012973
INV002785,2024-07-22,125497,SIP,1853,Delhi,Noida,T30,36-45,Male,20.2,Cheque,Verified,TX_012974
INV001262,2024-07-22,100033,SIP,1075,Karnataka,Bangalore,T30,26-35,Male,14.0,UPI,Verified,TX_012975
INV003119,2024-07-22,102885,REDEMPTION,335857,Karnataka,Bangalore,T30,18-25,Female,4.6,Net Banking,Verified,TX_012976
INV001428,2024-07-22,149322,SIP,29286,Delhi,New Delhi,T30,26-35,Male,17.8,Net Banking,Verified,TX_012977
INV004665,2024-07-22,119598,SIP,2859,Madhya Pradesh,Bhopal,B30,36-45,Male,17.1,Net Banking,Verified,TX_012978
INV003212,2024-07-22,119120,REDEMPTION,224197,West Bengal,Kolkata,T30,26-35,Male,17.2,Mandate,Pending,TX_012979
INV001531,2024-07-22,148568,SIP,1123,Haryana,Gurugram,T30,26-35,Female,14.8,Cheque,Verified,TX_012980
INV000920,2024-07-22,149322,LUMPSUM,449843,Delhi,Gurugram,T30,56+,Male,19.8,Cheque,Verified,TX_012981
INV003958,2024-07-22,148568,LUMPSUM,63039,Haryana,Faridabad,B30,18-25,Male,6.6,Net Banking,Verified,TX_012982
INV004705,2024-07-22,120507,REDEMPTION,85111,West Bengal,Kolkata,T30,26-35,Male,21.5,Cheque,Verified,TX_012983
INV000239,2024-07-22,148567,SIP,26956,Punjab,Amritsar,B30,36-45,Female,13.2,UPI,Verified,TX_012984
INV001956,2024-07-22,149324,SIP,944,Rajasthan,Jaipur,T30,26-35,Male,22.1,Mandate,Verified,TX_012985
INV000480,2024-07-22,149322,LUMPSUM,245139,Maharashtra,Mumbai,T30,18-25,Male,6.2,Net Banking,Verified,TX_012986
INV004680,2024-07-22,102887,SIP,986,Punjab,Chandigarh,T30,36-45,Male,26.8,Cheque,Verified,TX_012987
INV001085,2024-07-22,120504,SIP,12530,Uttar Pradesh,Lucknow,T30,36-45,Female,21.8,Net Banking,Verified,TX_012988
INV001549,2024-07-22,100016,SIP,25170,Haryana,Gurugram,T30,36-45,Male,19.5,UPI,Verified,TX_012989
INV001209,2024-07-22,149322,SIP,8894,West Bengal,Kolkata,T30,46-55,Female,45.8,UPI,Verified,TX_012990
INV000698,2024-07-22,120504,LUMPSUM,349621,Madhya Pradesh,Bhopal,B30,18-25,Male,7.1,UPI,Verified,TX_012991
INV001684,2024-07-22,118633,SIP,23471,Uttar Pradesh,Lucknow,T30,36-45,Male,51.6,Cheque,Verified,TX_012992
INV004774,2024-07-22,120507,LUMPSUM,314329,Tamil Nadu,Coimbatore,B30,36-45,Male,21.8,Cheque,Verified,TX_012993
INV001824,2024-07-22,149322,REDEMPTION,164525,Tamil Nadu,Coimbatore,B30,26-35,Female,8.9,UPI,Verified,TX_012994
INV003469,2024-07-22,120505,LUMPSUM,288595,Maharashtra,Nashik,B30,26-35,Male,9.9,Mandate,Verified,TX_012995
INV002458,2024-07-22,102885,LUMPSUM,16714,West Bengal,Kolkata,T30,18-25,Male,7.1,UPI,Verified,TX_012996
INV002915,2024-07-22,118635,SIP,26837,West Bengal,Kolkata,T30,18-25,Male,7.7,Cheque,Verified,TX_012997
INV000309,2024-07-22,101208,SIP,10749,Delhi,Gurugram,T30,26-35,Male,18.1,Cheque,Verified,TX_012998
INV003038,2024-07-22,148569,SIP,8442,Gujarat,Ahmedabad,T30,18-25,Male,6.0,Mandate,Verified,TX_012999
INV001457,2024-07-22,120503,SIP,11428,Gujarat,Ahmedabad,T30,26-35,Male,17.7,UPI,Verified,TX_013000
INV004523,2024-07-22,119092,LUMPSUM,325937,Haryana,Gurugram,T30,26-35,Female,13.5,Mandate,Pending,TX_013001
INV001369,2024-07-22,125498,LUMPSUM,380301,Gujarat,Ahmedabad,T30,46-55,Male,83.8,Cheque,Verified,TX_013002
INV001112,2024-07-22,125497,SIP,6719,Delhi,Gurugram,T30,46-55,Male,82.5,Cheque,Verified,TX_013003
INV002526,2024-07-22,100025,LUMPSUM,270932,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Net Banking,Verified,TX_013004
INV004450,2024-07-22,119120,REDEMPTION,431293,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,UPI,Verified,TX_013005
INV002668,2024-07-22,118636,SIP,1879,Delhi,Gurugram,T30,26-35,Male,9.8,Net Banking,Verified,TX_013006
INV000567,2024-07-22,120504,REDEMPTION,454893,Delhi,New Delhi,T30,26-35,Male,9.1,Mandate,Verified,TX_013007
INV004896,2024-07-22,102885,LUMPSUM,579138,Uttar Pradesh,Agra,B30,18-25,Female,3.5,Net Banking,Verified,TX_013008
INV004720,2024-07-22,125497,REDEMPTION,469229,Gujarat,Surat,T30,46-55,Female,95.7,Net Banking,Verified,TX_013009
INV001496,2024-07-22,125498,LUMPSUM,437325,West Bengal,Kolkata,T30,18-25,Male,4.5,Mandate,Verified,TX_013010
INV002213,2024-07-22,125497,SIP,45322,Maharashtra,Pune,T30,36-45,Female,33.8,Cheque,Verified,TX_013011
INV004528,2024-07-22,125498,SIP,10707,Madhya Pradesh,Indore,T30,46-55,Male,82.5,UPI,Verified,TX_013012
INV004193,2024-07-22,119598,LUMPSUM,179647,Telangana,Hyderabad,T30,26-35,Male,17.1,Cheque,Verified,TX_013013
INV001604,2024-07-22,102885,SIP,7901,Haryana,Gurugram,T30,56+,Male,33.9,UPI,Verified,TX_013014
INV003047,2024-07-22,102885,SIP,3441,Maharashtra,Mumbai,T30,46-55,Male,40.0,Net Banking,Pending,TX_013015
INV000972,2024-07-22,120841,REDEMPTION,194649,Telangana,Hyderabad,T30,18-25,Female,5.9,UPI,Verified,TX_013016
INV002213,2024-07-22,118632,SIP,1063,Maharashtra,Pune,T30,36-45,Female,33.8,Cheque,Verified,TX_013017
INV002784,2024-07-22,120842,SIP,1103,Karnataka,Mysore,B30,26-35,Male,17.7,Net Banking,Verified,TX_013018
INV004358,2024-07-23,120505,SIP,12986,Tamil Nadu,Coimbatore,B30,26-35,Male,6.5,Mandate,Verified,TX_013019
INV000641,2024-07-23,100025,LUMPSUM,371645,Punjab,Amritsar,B30,26-35,Male,14.5,UPI,Verified,TX_013020
INV000249,2024-07-23,101206,SIP,24121,Punjab,Amritsar,B30,26-35,Male,13.4,Net Banking,Verified,TX_013021
INV000972,2024-07-23,100016,SIP,4797,Telangana,Hyderabad,T30,18-25,Female,5.9,UPI,Verified,TX_013022
INV002039,2024-07-23,148568,LUMPSUM,216061,Madhya Pradesh,Bhopal,B30,46-55,Male,17.3,Net Banking,Verified,TX_013023
INV000642,2024-07-23,119094,SIP,22565,Gujarat,Surat,T30,26-35,Male,15.6,UPI,Verified,TX_013024
INV003402,2024-07-23,125497,SIP,878,Telangana,Hyderabad,T30,26-35,Male,20.5,UPI,Verified,TX_013025
INV003633,2024-07-23,101206,SIP,427,Madhya Pradesh,Bhopal,B30,26-35,Male,11.8,UPI,Verified,TX_013026
INV000670,2024-07-23,102887,SIP,1174,Uttar Pradesh,Kanpur,B30,26-35,Male,15.9,Cheque,Verified,TX_013027
INV001620,2024-07-23,102885,LUMPSUM,264992,Punjab,Amritsar,B30,26-35,Male,8.1,Mandate,Verified,TX_013028
INV001198,2024-07-23,119551,LUMPSUM,335044,Maharashtra,Mumbai,T30,26-35,Female,20.4,Net Banking,Verified,TX_013029
INV002811,2024-07-23,102887,SIP,3094,Uttar Pradesh,Agra,B30,36-45,Male,43.7,Net Banking,Verified,TX_013030
INV002504,2024-07-23,120507,LUMPSUM,130317,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,Net Banking,Verified,TX_013031
INV000028,2024-07-23,120503,SIP,9909,Gujarat,Surat,T30,18-25,Female,6.1,Mandate,Verified,TX_013032
INV001398,2024-07-23,101206,LUMPSUM,451280,Madhya Pradesh,Indore,T30,26-35,Female,18.4,UPI,Verified,TX_013033
INV003726,2024-07-23,118632,SIP,12926,Tamil Nadu,Coimbatore,B30,26-35,Male,24.1,Net Banking,Verified,TX_013034
INV002722,2024-07-23,119120,REDEMPTION,514549,Delhi,Noida,T30,36-45,Female,50.9,Mandate,Verified,TX_013035
INV004530,2024-07-23,119552,REDEMPTION,125959,Maharashtra,Nashik,B30,36-45,Male,36.2,UPI,Verified,TX_013036
INV004974,2024-07-23,148567,SIP,10914,Gujarat,Ahmedabad,T30,56+,Female,62.6,Mandate,Verified,TX_013037
INV003910,2024-07-23,125497,SIP,889,Maharashtra,Pune,T30,26-35,Male,8.8,Cheque,Verified,TX_013038
INV003611,2024-07-23,119093,REDEMPTION,398623,Uttar Pradesh,Kanpur,B30,18-25,Male,4.8,Cheque,Verified,TX_013039
INV003680,2024-07-23,149324,LUMPSUM,199014,Karnataka,Mysore,B30,26-35,Male,21.3,Net Banking,Verified,TX_013040
INV001362,2024-07-23,119120,LUMPSUM,535719,Uttar Pradesh,Agra,B30,18-25,Male,8.0,Mandate,Verified,TX_013041
INV002375,2024-07-23,118634,LUMPSUM,566769,Haryana,Gurugram,T30,46-55,Male,64.0,Net Banking,Verified,TX_013042
INV000192,2024-07-23,120841,LUMPSUM,83685,Haryana,Faridabad,B30,26-35,Male,24.4,Mandate,Verified,TX_013043
INV000757,2024-07-23,119599,SIP,6092,Madhya Pradesh,Indore,T30,36-45,Male,25.4,Net Banking,Verified,TX_013044
INV000224,2024-07-23,120503,SIP,2175,Telangana,Hyderabad,T30,26-35,Male,23.6,Mandate,Verified,TX_013045
INV002109,2024-07-23,100025,LUMPSUM,85940,Tamil Nadu,Coimbatore,B30,26-35,Male,14.4,Cheque,Verified,TX_013046
INV004379,2024-07-23,120504,SIP,10865,Delhi,Gurugram,T30,18-25,Male,6.0,Net Banking,Verified,TX_013047
INV001305,2024-07-23,119092,SIP,585,Rajasthan,Jaipur,T30,26-35,Female,15.7,Cheque,Verified,TX_013048
INV001642,2024-07-23,102885,LUMPSUM,65275,Rajasthan,Jaipur,T30,56+,Female,20.5,UPI,Verified,TX_013049
INV001308,2024-07-23,149324,SIP,17591,Rajasthan,Jaipur,T30,36-45,Male,19.3,UPI,Verified,TX_013050
INV003792,2024-07-23,148567,SIP,6954,Maharashtra,Pune,T30,46-55,Male,17.9,Cheque,Pending,TX_013051
INV000906,2024-07-23,148567,LUMPSUM,173993,Maharashtra,Mumbai,T30,26-35,Male,20.7,UPI,Verified,TX_013052
INV001580,2024-07-23,100033,SIP,13182,Punjab,Chandigarh,T30,26-35,Male,18.7,UPI,Verified,TX_013053
INV003201,2024-07-23,119094,REDEMPTION,277250,Rajasthan,Jaipur,T30,36-45,Female,12.2,UPI,Verified,TX_013054
INV001264,2024-07-23,125498,LUMPSUM,361491,Madhya Pradesh,Indore,T30,26-35,Female,12.0,Net Banking,Verified,TX_013055
INV000195,2024-07-23,120841,SIP,9510,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Net Banking,Verified,TX_013056
INV003035,2024-07-23,149322,REDEMPTION,91489,Telangana,Hyderabad,T30,18-25,Male,6.8,Net Banking,Verified,TX_013057
INV002582,2024-07-23,120505,SIP,913,Telangana,Hyderabad,T30,26-35,Female,11.1,UPI,Verified,TX_013058
INV004316,2024-07-23,120844,SIP,2604,Karnataka,Bangalore,T30,46-55,Male,79.5,Net Banking,Verified,TX_013059
INV003599,2024-07-23,149322,LUMPSUM,355225,Madhya Pradesh,Indore,T30,46-55,Male,43.2,Cheque,Verified,TX_013060
INV001828,2024-07-23,118633,SIP,12260,Gujarat,Surat,T30,36-45,Male,27.7,Cheque,Verified,TX_013061
INV002737,2024-07-23,149324,SIP,1077,Gujarat,Ahmedabad,T30,18-25,Female,5.4,Cheque,Verified,TX_013062
INV002151,2024-07-23,119599,SIP,2156,Rajasthan,Jaipur,T30,26-35,Female,18.1,Net Banking,Verified,TX_013063
INV002226,2024-07-23,120506,SIP,2259,Gujarat,Surat,T30,46-55,Female,29.3,Cheque,Verified,TX_013064
INV000558,2024-07-24,100016,REDEMPTION,119654,Punjab,Chandigarh,T30,56+,Female,22.1,UPI,Verified,TX_013065
INV003185,2024-07-24,119094,SIP,3008,Rajasthan,Udaipur,B30,26-35,Female,23.1,Cheque,Verified,TX_013066
INV004104,2024-07-24,119598,SIP,489,Tamil Nadu,Coimbatore,B30,26-35,Male,10.5,UPI,Verified,TX_013067
INV002116,2024-07-24,119598,SIP,506,Karnataka,Bangalore,T30,18-25,Male,3.8,Net Banking,Verified,TX_013068
INV003736,2024-07-24,149324,SIP,2144,Karnataka,Mysore,B30,18-25,Male,4.9,Cheque,Verified,TX_013069
INV003403,2024-07-24,101206,SIP,403,Madhya Pradesh,Bhopal,B30,18-25,Male,6.3,Cheque,Verified,TX_013070
INV002280,2024-07-24,119120,SIP,2680,Karnataka,Mysore,B30,18-25,Male,3.5,Mandate,Verified,TX_013071
INV001483,2024-07-24,119092,SIP,3017,Rajasthan,Jaipur,T30,36-45,Male,38.8,Mandate,Verified,TX_013072
INV002240,2024-07-24,100033,SIP,2079,Haryana,Faridabad,B30,26-35,Male,24.7,Cheque,Verified,TX_013073
INV002208,2024-07-24,119094,SIP,5590,Punjab,Chandigarh,T30,56+,Male,61.1,UPI,Pending,TX_013074
INV004111,2024-07-24,148568,SIP,2412,Tamil Nadu,Chennai,T30,36-45,Male,27.4,Cheque,Verified,TX_013075
INV003295,2024-07-24,100033,REDEMPTION,205469,Gujarat,Ahmedabad,T30,26-35,Male,20.8,Net Banking,Verified,TX_013076
INV001458,2024-07-24,118634,REDEMPTION,189481,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,UPI,Verified,TX_013077
INV002572,2024-07-24,118633,SIP,17240,Rajasthan,Jaipur,T30,56+,Male,19.5,Net Banking,Verified,TX_013078
INV000280,2024-07-24,119092,SIP,4354,Punjab,Amritsar,B30,26-35,Female,22.9,UPI,Verified,TX_013079
INV002204,2024-07-24,118632,SIP,12976,Punjab,Amritsar,B30,36-45,Male,36.1,Mandate,Verified,TX_013080
INV000947,2024-07-24,148568,SIP,53208,Delhi,Noida,T30,26-35,Male,11.0,Net Banking,Verified,TX_013081
INV004497,2024-07-24,148568,REDEMPTION,57837,Rajasthan,Jaipur,T30,26-35,Female,13.3,Cheque,Verified,TX_013082
INV004631,2024-07-24,118633,SIP,6835,Tamil Nadu,Chennai,T30,36-45,Female,20.2,Net Banking,Verified,TX_013083
INV000634,2024-07-24,149322,SIP,5607,Karnataka,Bangalore,T30,26-35,Female,22.7,Cheque,Verified,TX_013084
INV003236,2024-07-24,120503,SIP,56510,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,Cheque,Verified,TX_013085
INV004503,2024-07-24,120842,REDEMPTION,27874,Gujarat,Ahmedabad,T30,36-45,Male,14.9,UPI,Verified,TX_013086
INV002454,2024-07-24,100033,REDEMPTION,332364,Uttar Pradesh,Agra,B30,36-45,Male,37.5,Net Banking,Verified,TX_013087
INV002123,2024-07-24,118635,SIP,10451,West Bengal,Kolkata,T30,26-35,Male,14.7,Cheque,Verified,TX_013088
INV002966,2024-07-24,149323,LUMPSUM,322896,Gujarat,Ahmedabad,T30,26-35,Female,18.4,Net Banking,Verified,TX_013089
INV002969,2024-07-24,119599,LUMPSUM,17503,Karnataka,Bangalore,T30,26-35,Male,15.4,Mandate,Verified,TX_013090
INV001550,2024-07-24,102885,SIP,12466,Punjab,Chandigarh,T30,18-25,Male,4.1,Mandate,Verified,TX_013091
INV002752,2024-07-24,118636,REDEMPTION,208463,Rajasthan,Udaipur,B30,26-35,Male,20.1,Cheque,Verified,TX_013092
INV000088,2024-07-24,102887,SIP,1648,Delhi,Noida,T30,26-35,Male,20.4,Mandate,Verified,TX_013093
INV001566,2024-07-24,118636,SIP,16220,West Bengal,Kolkata,T30,18-25,Male,7.8,Net Banking,Verified,TX_013094
INV000878,2024-07-24,148569,SIP,8141,Tamil Nadu,Coimbatore,B30,36-45,Female,33.4,Cheque,Verified,TX_013095
INV003265,2024-07-24,148567,SIP,2283,Rajasthan,Jaipur,T30,36-45,Female,46.8,Net Banking,Verified,TX_013096
INV003271,2024-07-24,102885,SIP,1071,West Bengal,Kolkata,T30,18-25,Male,4.8,Cheque,Verified,TX_013097
INV000616,2024-07-24,119095,LUMPSUM,386217,Maharashtra,Nashik,B30,36-45,Male,50.4,UPI,Verified,TX_013098
INV003981,2024-07-24,118636,REDEMPTION,243614,Haryana,Faridabad,B30,46-55,Male,46.7,Net Banking,Verified,TX_013099
INV000146,2024-07-24,125497,SIP,4076,Delhi,Gurugram,T30,26-35,Male,14.1,Mandate,Verified,TX_013100
INV001197,2024-07-24,118635,SIP,2093,West Bengal,Kolkata,T30,36-45,Female,29.6,Mandate,Pending,TX_013101
INV001247,2024-07-24,119094,REDEMPTION,114452,West Bengal,Kolkata,T30,36-45,Male,48.1,Cheque,Verified,TX_013102
INV000143,2024-07-24,148568,REDEMPTION,212144,Haryana,Gurugram,T30,26-35,Male,23.8,Net Banking,Verified,TX_013103
INV002762,2024-07-24,100033,REDEMPTION,299240,Rajasthan,Udaipur,B30,26-35,Female,21.9,Mandate,Verified,TX_013104
INV003436,2024-07-24,120506,SIP,29635,Maharashtra,Mumbai,T30,36-45,Female,54.4,Mandate,Verified,TX_013105
INV000460,2024-07-24,149323,SIP,2573,Delhi,Noida,T30,36-45,Male,47.1,Mandate,Verified,TX_013106
INV001974,2024-07-24,120504,LUMPSUM,237149,Tamil Nadu,Chennai,T30,56+,Male,64.3,Mandate,Verified,TX_013107
INV004911,2024-07-24,120841,LUMPSUM,286033,West Bengal,Kolkata,T30,26-35,Female,9.4,Mandate,Verified,TX_013108
INV004142,2024-07-24,120504,SIP,4417,West Bengal,Kolkata,T30,26-35,Male,12.0,Net Banking,Verified,TX_013109
INV003739,2024-07-24,101207,SIP,4411,Gujarat,Surat,T30,46-55,Female,81.0,Cheque,Verified,TX_013110
INV001513,2024-07-24,119095,SIP,15590,Madhya Pradesh,Indore,T30,18-25,Male,5.4,Cheque,Verified,TX_013111
INV000245,2024-07-24,120505,REDEMPTION,336847,Punjab,Amritsar,B30,26-35,Male,6.2,Net Banking,Verified,TX_013112
INV001401,2024-07-24,100033,REDEMPTION,303456,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Mandate,Verified,TX_013113
INV004962,2024-07-24,102886,LUMPSUM,176483,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Mandate,Verified,TX_013114
INV003121,2024-07-24,118636,SIP,420,Telangana,Hyderabad,T30,36-45,Male,13.7,Net Banking,Verified,TX_013115
INV004166,2024-07-24,118636,LUMPSUM,256626,Telangana,Hyderabad,T30,26-35,Male,6.1,Net Banking,Verified,TX_013116
INV001620,2024-07-24,100025,LUMPSUM,366639,Punjab,Amritsar,B30,26-35,Male,8.1,Net Banking,Verified,TX_013117
INV003952,2024-07-24,120843,SIP,22936,Tamil Nadu,Chennai,T30,36-45,Male,48.8,Cheque,Verified,TX_013118
INV001814,2024-07-24,149322,SIP,10349,West Bengal,Kolkata,T30,26-35,Female,6.9,Mandate,Verified,TX_013119
INV002261,2024-07-24,120505,SIP,3178,Uttar Pradesh,Kanpur,B30,18-25,Male,5.0,Cheque,Verified,TX_013120
INV004546,2024-07-24,119599,SIP,21844,Karnataka,Mysore,B30,36-45,Male,28.4,Net Banking,Verified,TX_013121
INV001474,2024-07-24,148569,LUMPSUM,283503,Karnataka,Mysore,B30,26-35,Male,12.8,Cheque,Verified,TX_013122
INV000857,2024-07-24,118635,SIP,2082,Gujarat,Ahmedabad,T30,26-35,Female,23.6,Net Banking,Verified,TX_013123
INV004790,2024-07-24,118636,LUMPSUM,255768,Tamil Nadu,Coimbatore,B30,18-25,Male,3.4,Cheque,Verified,TX_013124
INV002283,2024-07-24,119598,SIP,10085,Karnataka,Bangalore,T30,26-35,Female,14.5,Cheque,Verified,TX_013125
INV002292,2024-07-24,120506,LUMPSUM,311195,Rajasthan,Udaipur,B30,36-45,Male,54.1,Cheque,Pending,TX_013126
INV001426,2024-07-24,120843,SIP,5280,Delhi,Gurugram,T30,36-45,Female,23.8,Mandate,Verified,TX_013127
INV004041,2024-07-24,102886,SIP,5135,Telangana,Hyderabad,T30,36-45,Male,51.1,UPI,Verified,TX_013128
INV004125,2024-07-24,102886,REDEMPTION,77088,Gujarat,Surat,T30,26-35,Male,9.4,Mandate,Verified,TX_013129
INV002098,2024-07-24,148568,REDEMPTION,80520,Gujarat,Ahmedabad,T30,26-35,Male,15.6,Mandate,Verified,TX_013130
INV004614,2024-07-24,119092,SIP,2227,Delhi,New Delhi,T30,18-25,Male,7.7,UPI,Verified,TX_013131
INV004780,2024-07-24,119120,SIP,809,Haryana,Gurugram,T30,36-45,Male,42.4,Net Banking,Verified,TX_013132
INV000392,2024-07-25,102887,REDEMPTION,472179,Gujarat,Surat,T30,26-35,Female,16.6,Cheque,Verified,TX_013133
INV002905,2024-07-25,119552,SIP,2550,Tamil Nadu,Chennai,T30,36-45,Female,32.4,UPI,Verified,TX_013134
INV004782,2024-07-25,102885,SIP,6625,Delhi,Gurugram,T30,26-35,Male,12.1,UPI,Verified,TX_013135
INV004104,2024-07-25,119095,REDEMPTION,502104,Tamil Nadu,Coimbatore,B30,26-35,Male,10.5,Mandate,Verified,TX_013136
INV004279,2024-07-25,118636,SIP,41244,Gujarat,Ahmedabad,T30,36-45,Male,35.7,Mandate,Verified,TX_013137
INV003589,2024-07-25,119095,SIP,5279,Maharashtra,Nashik,B30,26-35,Female,11.4,Cheque,Verified,TX_013138
INV004665,2024-07-25,148569,REDEMPTION,402840,Madhya Pradesh,Bhopal,B30,36-45,Male,17.1,Cheque,Verified,TX_013139
